id,inn_id,m_id,t_id,b1,b2,runs,balls,c1,c2,c3,dots,c4,c6,sr,for_wicket,unbeaten,bow_team,bat_team,b1s,b2s,b1b,b2b
1135,189,95,4,88,225,78,50,16,0,0,22,5,7,156,7,15.6,3,7,25,53,20,30
1136,189,95,4,88,91,20,18,6,1,0,8,3,0,111.11,8,18.6,3,7,13,7,10,8
1137,189,95,4,93,91,8,6,2,1,0,2,1,0,133.33,9,0,3,7,3,5,3,3
1138,190,95,4,28,29,19,15,5,0,0,7,2,1,126.67,1,2.3,7,3,6,13,5,10
1139,190,95,4,28,31,77,47,25,1,0,10,8,3,163.83,2,10.2,7,3,36,41,25,22
1140,190,95,4,195,31,47,17,8,0,0,3,2,5,276.47,3,0,7,3,19,27,8,10
1141,191,96,4,216,18,10,6,0,0,0,4,1,1,166.67,1,0.6,8,2,10,0,6,0
1142,191,96,4,16,18,49,30,15,0,0,9,1,5,163.33,2,5.6,8,2,34,15,14,16
1143,191,96,4,19,18,139,81,39,2,1,20,14,6,171.6,3,19.3,8,2,78,60,47,35
1144,191,96,4,27,18,1,3,1,0,0,2,0,0,33.33,4,0,8,2,1,0,3,0
1145,192,96,4,96,100,91,46,15,1,0,16,5,9,197.83,1,7.4,2,8,51,40,26,20
1146,192,96,4,97,100,15,17,11,0,0,5,1,0,88.24,2,10.3,2,8,5,10,9,8
1147,192,96,4,98,100,10,10,6,0,0,3,1,0,100,3,12.1,2,8,3,7,5,5
1148,192,96,4,99,100,17,13,7,0,0,4,1,1,130.77,4,14.2,2,8,14,3,9,4
1149,192,96,4,99,101,26,13,8,0,0,1,3,1,200,5,16.3,2,8,19,7,8,5
1150,192,96,4,99,254,31,16,4,1,1,5,4,1,193.75,6,19.1,2,8,21,10,8,8
1151,192,96,4,99,105,7,5,1,0,0,3,0,1,140,7,19.6,2,8,0,7,1,4
1153,193,97,4,71,72,48,28,10,0,1,11,1,5,171.43,1,4.4,7,6,30,17,16,12
1154,193,97,4,71,74,15,20,10,0,0,9,1,0,75,2,7.6,7,6,6,8,11,9
1155,193,97,4,128,74,34,27,16,0,0,7,3,1,125.93,3,12.3,7,6,10,24,10,17
1156,193,97,4,128,82,0,2,0,0,0,2,0,0,0,4,12.5,7,6,0,0,0,2
1157,193,97,4,128,81,30,17,6,0,0,6,3,2,176.47,5,15.4,7,6,26,4,11,6
1158,193,97,4,251,81,49,26,13,0,0,5,6,2,188.46,6,0,7,6,40,9,19,7
1159,194,97,4,88,227,26,18,6,0,0,8,2,2,144.44,1,2.6,6,7,16,10,9,9
1160,194,97,4,87,227,25,22,3,0,0,14,4,1,113.64,2,6.4,6,7,12,13,9,13
1161,194,97,4,87,84,16,10,4,0,0,4,0,2,160,3,8.2,6,7,8,8,3,7
1162,194,97,4,87,86,111,63,30,0,0,16,15,3,176.19,4,0,6,7,33,75,25,39
1163,195,98,4,43,245,41,29,11,0,0,12,3,3,141.38,1,4.5,2,4,17,24,13,16
1164,195,98,4,43,45,0,1,0,0,0,1,0,0,0,2,4.6,2,4,0,0,0,1
1165,195,98,4,43,46,9,7,1,0,0,4,2,0,128.57,3,6.1,2,4,9,0,4,3
1166,195,98,4,231,46,20,16,4,0,0,8,4,0,125,4,8.5,2,4,10,10,12,4
1167,195,98,4,48,46,35,27,15,0,0,8,2,2,129.63,5,13.2,2,4,17,18,16,11
1168,195,98,4,50,46,0,2,0,0,0,2,0,0,0,6,13.4,2,4,0,0,2,0
1169,195,98,4,220,46,1,3,1,0,0,2,0,0,33.33,7,14.1,2,4,1,0,2,1
1170,195,98,4,54,46,2,6,2,0,0,4,0,0,33.33,8,15.1,2,4,1,1,3,3
1171,195,98,4,54,55,20,14,2,1,0,7,4,0,142.86,9,17.3,2,4,1,19,2,12
1172,195,98,4,54,52,9,6,1,0,0,3,2,0,150,10,18.3,2,4,0,9,0,6
1174,196,98,4,216,18,0,2,0,0,0,2,0,0,0,1,0.2,4,2,0,0,2,0
1175,196,98,4,16,18,0,4,0,0,0,4,0,0,0,2,0.6,4,2,0,0,4,0
1176,196,98,4,19,18,13,11,3,0,0,6,1,1,118.18,3,2.5,4,2,2,11,4,7
1177,196,98,4,19,201,77,43,19,0,0,13,4,7,179.07,4,9.6,4,2,40,37,24,19
1178,196,98,4,19,23,51,33,18,0,0,9,5,2,154.55,5,0,4,2,10,40,14,20
1179,197,99,4,1,172,12,8,2,0,0,4,1,1,150,1,1.2,3,1,11,1,4,4
1180,197,99,4,1,3,0,3,0,0,0,3,0,0,0,2,1.5,3,1,0,0,0,3
1181,197,99,4,1,4,100,53,18,1,0,18,8,8,188.68,3,10.4,3,1,45,55,20,33
1182,197,99,4,173,4,29,20,9,0,0,7,2,2,145,4,13.6,3,1,17,12,11,9
1183,197,99,4,6,4,1,4,1,0,0,3,0,0,25,5,14.4,3,1,0,1,2,2
1184,197,99,4,9,4,3,6,3,0,0,3,0,0,50,6,15.4,3,1,2,1,5,1
1185,197,99,4,126,4,21,13,5,0,0,4,4,0,161.54,7,17.5,3,1,4,17,7,6
1186,197,99,4,126,10,19,13,5,0,0,5,2,1,146.15,8,0,3,1,6,13,3,10
1187,198,99,4,29,28,13,16,7,0,0,8,0,1,81.25,1,2.4,1,3,11,2,12,4
1188,198,99,4,29,31,0,1,0,0,0,1,0,0,0,2,2.5,1,3,0,0,0,1
1189,198,99,4,29,195,44,34,19,0,0,10,3,2,129.41,3,8.3,1,3,25,18,21,13
1190,198,99,4,32,195,67,37,20,0,0,7,7,3,181.08,4,14.4,1,3,32,34,20,17
1191,198,99,4,33,195,4,3,0,0,0,2,1,0,133.33,5,15.1,1,3,4,0,2,1
1192,198,99,4,33,233,47,29,15,1,0,6,6,1,162.07,6,0,1,3,28,19,14,15
1193,199,100,4,96,100,35,26,10,1,0,11,1,3,134.62,1,4.2,5,8,26,8,15,11
1194,199,100,4,97,100,0,1,0,0,0,1,0,0,0,2,4.3,5,8,0,0,1,0
1195,199,100,4,98,100,22,15,5,0,0,7,1,2,146.67,3,6.6,5,8,7,14,8,7
1196,199,100,4,98,99,19,15,5,0,0,7,2,1,126.67,4,9.3,5,8,10,9,6,9
1197,199,100,4,98,101,92,59,31,0,0,16,9,4,155.93,5,19.2,5,8,36,55,24,36
1198,199,100,4,105,101,5,4,1,0,0,2,1,0,125,6,0,5,8,5,0,3,1
1199,200,100,4,57,56,0,1,0,0,0,1,0,0,0,1,0.1,8,5,0,0,1,0
1200,200,100,4,60,56,17,25,10,0,0,14,0,1,68,2,4.2,8,5,11,5,17,8
1201,200,100,4,59,56,159,87,42,1,0,20,18,7,182.76,3,0,8,5,63,95,41,47
1202,201,101,4,88,227,10,17,6,0,0,10,1,0,58.82,1,2.5,1,7,7,3,8,9
1203,201,101,4,87,227,87,50,23,0,0,15,4,8,174,2,11.1,1,7,38,49,21,29
1204,201,101,4,84,227,11,11,7,0,0,3,1,0,100,3,12.6,1,7,7,4,7,4
1205,201,101,4,86,227,34,27,16,0,0,7,3,1,125.93,4,17.3,1,7,8,26,12,15
1206,201,101,4,86,94,28,15,4,1,0,5,4,1,186.67,5,0,1,7,15,13,6,9
1207,202,101,4,1,172,86,64,31,0,0,21,9,3,134.38,1,10.4,7,1,31,54,30,34
1208,202,101,4,1,3,19,10,3,0,0,4,1,2,190,2,12.2,7,1,18,1,6,4
1209,202,101,4,4,3,44,34,14,1,0,12,7,0,129.41,3,17.6,7,1,23,21,17,17
1210,202,101,4,4,6,24,11,3,1,1,2,4,0,218.18,4,0,7,1,9,15,5,6
1211,203,102,4,57,56,22,13,2,1,0,7,0,3,169.23,1,2.1,2,5,10,12,11,2
1212,203,102,4,60,56,53,35,12,1,0,14,5,3,151.43,2,7.6,2,5,11,41,7,28
1213,203,102,4,60,59,30,20,11,0,0,5,3,1,150,3,11.2,2,5,21,8,15,5
1214,203,102,4,139,59,48,30,19,0,0,6,4,2,160,4,16.2,2,5,30,17,18,13
1215,203,102,4,61,59,47,22,7,0,0,6,7,2,213.64,5,0,2,5,36,11,14,8
1216,204,102,4,18,216,9,8,3,0,0,4,0,1,112.5,1,1.2,5,2,2,7,5,3
1217,204,102,4,16,216,21,15,5,0,0,7,1,2,140,2,3.5,5,2,15,6,8,7
1218,204,102,4,16,19,75,34,12,0,0,11,5,7,220.59,3,9.3,5,2,39,35,16,19
1219,204,102,4,16,201,31,25,13,0,0,8,3,1,124,4,13.4,5,2,19,12,12,13
1220,204,102,4,21,201,5,7,1,0,0,5,1,0,71.43,5,14.5,5,2,4,1,5,2
1221,204,102,4,23,201,0,2,0,0,0,2,0,0,0,6,15.1,5,2,0,0,1,1
1222,204,102,4,23,241,1,2,1,0,0,1,0,0,50,7,15.3,5,2,0,1,1,1
1223,204,102,4,27,241,1,3,1,0,0,2,0,0,33.33,8,15.6,5,2,1,0,2,1
1224,204,102,4,27,25,1,5,1,0,0,4,0,0,20,9,16.5,5,2,1,0,3,2
1225,204,102,4,27,26,6,3,0,0,0,2,0,1,200,10,17.2,5,2,6,0,2,1
1227,205,103,4,28,29,23,23,9,0,0,11,2,1,100,1,3.5,4,3,13,10,17,6
1228,205,103,4,31,29,35,16,3,0,0,7,2,4,218.75,2,6.3,4,3,18,17,10,6
1229,205,103,4,195,29,28,16,6,0,0,5,4,1,175,3,9.1,4,3,26,2,12,4
1230,205,103,4,195,32,98,51,21,0,0,15,10,6,192.16,4,17.4,4,3,58,39,28,24
1231,205,103,4,33,32,17,11,5,0,0,4,0,2,154.55,5,19.3,4,3,3,14,6,5
1232,205,103,4,33,36,1,3,1,0,0,2,0,0,33.33,6,0,4,3,0,1,2,1
1233,206,103,4,43,245,50,37,16,0,0,13,7,1,135.14,1,6.1,3,4,13,37,14,23
1234,206,103,4,45,245,31,24,10,2,0,9,1,2,129.17,2,10.1,3,4,5,25,12,12
1235,206,103,4,46,245,109,49,15,1,0,16,10,8,222.45,3,18.2,3,4,49,56,25,25
1236,206,103,4,46,231,16,5,0,1,0,1,2,1,320,4,0,3,4,6,10,1,4
1237,207,104,4,71,72,23,16,6,0,0,8,1,2,143.75,1,2.4,1,6,12,10,8,9
1238,207,104,4,74,72,19,18,5,0,0,10,2,1,105.56,2,5.4,1,6,2,17,6,12
1239,207,104,4,237,72,4,7,4,0,0,3,0,0,57.14,3,6.5,1,6,3,1,4,3
1240,207,104,4,237,128,76,46,26,0,0,10,6,4,165.22,4,14.3,1,6,33,41,19,27
1241,207,104,4,237,252,27,11,3,0,0,3,3,2,245.45,5,16.2,1,6,20,7,9,2
1242,207,104,4,81,252,9,6,1,0,0,3,2,0,150,6,17.2,1,6,9,0,6,0
1243,207,104,4,251,252,34,16,4,0,0,5,6,1,212.5,7,19.6,1,6,11,23,9,7
1245,208,104,4,2,172,61,40,17,0,0,14,5,4,152.5,1,6.4,6,1,36,25,20,20
1246,208,104,4,2,1,8,8,4,0,0,3,1,0,100,2,7.6,6,1,2,6,3,5
1247,208,104,4,137,1,32,15,6,0,0,3,5,1,213.33,3,10.3,6,1,21,11,7,8
1248,208,104,4,137,148,1,3,1,0,0,2,0,0,33.33,4,10.6,6,1,0,1,1,2
1249,208,104,4,6,148,2,3,2,0,0,1,0,0,66.67,5,11.3,6,1,1,1,1,2
1250,208,104,4,6,135,76,37,16,0,0,8,9,4,205.41,6,17.4,6,1,25,51,14,23
1251,208,104,4,6,141,11,14,9,1,0,4,0,0,78.57,7,0,6,1,5,6,4,10
1252,209,105,4,18,216,4,3,0,0,0,2,1,0,133.33,1,0.3,3,2,4,0,3,0
1253,209,105,4,16,216,7,7,1,0,0,5,0,1,100,2,1.4,3,2,7,0,7,0
1254,209,105,4,19,216,35,25,7,0,0,12,4,2,140,3,5.5,3,2,20,15,12,13
1255,209,105,4,19,201,28,19,10,0,0,5,3,1,147.37,4,8.6,3,2,12,16,9,10
1256,209,105,4,23,201,114,66,36,2,0,12,11,5,172.73,5,0,3,2,56,58,36,30
1257,210,105,4,29,184,53,50,25,0,0,19,4,2,106,1,8.2,2,3,25,28,26,24
1258,210,105,4,29,31,48,23,10,0,0,6,2,5,208.7,2,12.1,2,3,11,37,7,16
1259,210,105,4,29,195,78,47,24,0,0,11,9,3,165.96,3,0,2,3,27,51,23,24
1260,211,106,4,96,100,73,51,21,0,0,20,4,6,143.14,1,8.3,4,8,50,23,35,16
1261,211,106,4,96,97,4,5,0,0,0,4,1,0,80,2,9.2,4,8,0,4,2,3
1262,211,106,4,98,97,18,15,6,0,0,7,0,2,120,3,11.5,4,8,8,10,6,9
1263,211,106,4,99,97,17,15,7,1,0,5,2,0,113.33,4,14.2,4,8,12,5,9,6
1264,211,106,4,101,97,57,33,15,0,0,9,6,3,172.73,5,19.5,4,8,30,27,19,14
1265,211,106,4,105,97,4,1,0,0,0,0,1,0,400,6,0,4,8,4,0,1,0
1266,212,106,4,43,245,84,50,18,0,0,18,9,5,168,1,8.2,8,4,53,31,26,24
1267,212,106,4,45,245,37,27,13,0,0,9,3,2,137.04,2,12.5,8,4,11,26,15,12
1268,212,106,4,45,46,0,2,0,0,0,2,0,0,0,3,13.1,8,4,0,0,1,1
1269,212,106,4,231,46,6,4,0,0,0,3,0,1,150,4,13.5,8,4,6,0,4,0
1270,212,106,4,48,46,10,4,0,0,0,2,1,1,250,5,14.3,8,4,6,4,1,3
1271,212,106,4,48,50,1,3,1,0,0,2,0,0,33.33,6,14.6,8,4,0,1,1,2
1272,212,106,4,220,50,16,12,6,0,0,4,1,1,133.33,7,16.6,8,4,2,14,3,9
1273,212,106,4,54,50,16,8,2,0,0,3,2,1,200,8,18.2,8,4,7,9,3,5
1274,212,106,4,53,50,1,4,1,0,0,3,0,0,25,9,18.6,8,4,1,0,2,2
1275,212,106,4,53,52,6,2,0,1,0,0,1,0,300,10,0,8,4,6,0,2,0
1276,213,107,4,57,56,20,16,4,0,0,9,1,2,125,1,2.4,7,5,12,8,11,5
1277,213,107,4,60,56,7,4,1,0,0,2,0,1,175,2,3.2,7,5,7,0,4,0
1278,213,107,4,59,56,15,18,4,0,0,12,1,1,83.33,3,6.2,7,5,1,13,6,12
1279,213,107,4,59,139,22,19,12,0,0,5,1,1,115.79,4,9.3,7,5,5,17,7,12
1280,213,107,4,61,139,5,3,1,0,0,1,1,0,166.67,5,9.6,7,5,1,4,1,2
1281,213,107,4,61,62,75,56,37,1,0,10,6,2,133.93,6,19.2,7,5,30,45,28,28
1282,213,107,4,64,62,2,4,2,0,0,2,0,0,50,7,0,7,5,1,1,3,1
1283,214,107,4,88,227,30,21,7,0,0,9,4,1,142.86,1,3.3,5,7,13,16,14,7
1284,214,107,4,87,227,30,29,12,0,0,13,3,1,103.45,2,8.2,5,7,9,21,13,16
1285,214,107,4,87,84,44,38,20,0,0,13,3,2,115.79,3,14.4,5,7,18,26,13,25
1286,214,107,4,87,86,0,1,0,0,0,1,0,0,0,4,14.5,5,7,0,0,0,1
1287,214,107,4,87,253,30,22,10,2,0,6,4,0,136.36,5,18.3,5,7,18,12,13,9
1288,214,107,4,87,94,0,2,0,0,0,2,0,0,0,6,18.5,5,7,0,0,0,2
1289,214,107,4,87,89,18,6,2,0,0,1,1,2,300,7,0,5,7,6,12,1,5
1290,215,108,4,43,245,2,6,2,0,0,4,0,0,33.33,1,0.6,1,4,1,1,3,3
1291,215,108,4,45,245,4,11,4,0,0,7,0,0,36.36,2,2.5,1,4,2,2,7,4
1292,215,108,4,46,245,2,6,2,0,0,4,0,0,33.33,3,3.5,1,4,2,0,3,3
1293,215,108,4,46,231,2,7,2,0,0,5,0,0,28.57,4,4.6,1,4,1,1,4,3
1294,215,108,4,48,231,0,1,0,0,0,1,0,0,0,5,5.1,1,4,0,0,0,1
1295,215,108,4,48,50,3,8,2,0,0,6,0,0,37.5,6,6.3,1,4,0,2,2,6
1296,215,108,4,220,50,7,7,3,0,0,3,1,0,100,7,7.4,1,4,5,2,3,4
1297,215,108,4,54,50,105,74,32,0,0,26,12,4,141.89,8,0,1,4,49,55,39,35
1298,216,108,4,1,172,0,4,0,0,0,4,0,0,0,1,0.4,4,1,0,0,4,0
1299,216,108,4,3,172,13,12,1,0,0,9,0,2,108.33,2,2.4,4,1,0,13,2,10
1300,216,108,4,3,4,83,48,18,2,0,16,6,6,172.92,3,10.4,4,1,38,44,24,24
1301,216,108,4,3,173,0,2,0,0,0,2,0,0,0,4,10.6,4,1,0,0,0,2
1302,216,108,4,3,6,13,5,1,0,0,1,3,0,260,5,11.5,4,1,5,8,2,3
1303,216,108,4,3,9,5,7,5,0,0,2,0,0,71.43,6,12.6,4,1,2,3,2,5
1304,216,108,4,3,126,16,14,10,0,0,3,0,1,114.29,7,0,4,1,12,4,9,5
1305,217,109,4,204,56,18,11,2,0,0,6,1,2,163.64,1,1.5,7,5,13,5,7,4
1306,217,109,4,204,60,2,5,2,0,0,3,0,0,40,2,2.4,7,5,0,2,1,4
1307,217,109,4,59,60,6,6,0,0,0,5,0,1,100,3,3.4,7,5,0,6,2,4
1308,217,109,4,59,139,3,8,3,0,0,5,0,0,37.5,4,4.6,7,5,2,1,4,4
1309,217,109,4,59,61,86,61,35,1,0,15,6,4,140.98,5,15.1,7,5,38,47,26,35
1310,217,109,4,59,62,16,13,4,0,0,6,3,0,123.08,6,17.2,7,5,10,6,6,7
1311,217,109,4,59,64,10,10,2,2,0,5,1,0,100,7,18.6,7,5,2,8,2,8
1312,217,109,4,188,64,16,6,2,0,0,1,2,1,266.67,8,0,7,5,11,5,3,3
1313,218,109,4,88,227,1,3,1,0,0,2,0,0,33.33,1,0.3,5,7,1,0,2,1
1314,218,109,4,88,87,7,7,1,0,0,5,0,1,100,2,1.4,5,7,1,6,3,4
1315,218,109,4,88,84,31,23,7,0,0,11,3,2,134.78,3,5.3,5,7,13,18,8,15
1316,218,109,4,86,84,41,34,17,1,0,12,1,3,120.59,4,11.1,5,7,15,26,13,21
1317,218,109,4,86,253,38,20,6,0,0,8,2,4,190,5,14.3,5,7,12,26,6,14
1318,218,109,4,94,253,0,5,0,0,0,5,0,0,0,6,15.2,5,7,0,0,3,2
1319,218,109,4,94,225,1,3,1,0,0,2,0,0,33.33,7,15.5,5,7,0,1,1,2
1320,218,109,4,91,225,23,18,7,0,0,7,4,0,127.78,8,18.5,5,7,18,5,11,7
1321,218,109,4,93,225,8,7,4,0,0,2,1,0,114.29,9,0,5,7,6,2,5,2
1322,219,110,4,204,56,38,26,10,0,0,10,4,2,146.15,1,4.2,4,5,26,12,18,8
1323,219,110,4,60,56,80,49,20,1,0,16,7,5,163.27,2,12.3,4,5,32,48,23,26
1324,219,110,4,59,56,0,2,0,0,0,2,0,0,0,3,12.5,4,5,0,0,2,0
1325,219,110,4,61,56,77,34,9,1,0,10,9,5,226.47,4,18.3,4,5,22,55,14,20
1326,219,110,4,61,139,6,4,0,0,0,3,0,1,150,5,19.1,4,5,0,6,1,3
1327,219,110,4,62,139,9,5,1,0,0,2,2,0,180,6,0,4,5,9,0,5,0
1328,220,110,4,43,245,173,95,39,0,0,28,17,11,182.11,1,15.5,5,4,68,105,46,49
1329,220,110,4,45,245,18,13,6,0,0,4,3,0,138.46,2,17.6,5,4,7,11,7,6
1330,220,110,4,46,245,6,5,2,0,0,2,1,0,120,3,18.5,5,4,5,1,3,2
1331,220,110,4,46,231,14,7,2,1,0,2,1,1,200,4,0,5,4,13,1,5,2
1332,221,111,4,2,172,1,4,1,0,0,3,0,0,25,1,0.4,4,1,1,0,1,3
1333,221,111,4,2,3,14,13,2,0,0,8,3,0,107.69,2,2.5,4,1,2,12,4,9
1334,221,111,4,2,4,37,21,7,0,0,9,0,5,176.19,3,6.2,4,1,15,22,9,12
1335,221,111,4,173,4,15,11,5,0,0,4,1,1,136.36,4,8.1,4,1,13,2,7,4
1336,221,111,4,173,6,29,18,7,0,0,6,4,1,161.11,5,11.1,4,1,7,22,6,12
1337,221,111,4,173,9,0,1,0,0,0,1,0,0,0,6,11.2,4,1,0,0,0,1
1338,221,111,4,173,126,7,8,3,0,0,4,1,0,87.5,7,12.4,4,1,5,2,4,4
1339,221,111,4,173,10,1,3,1,0,0,2,0,0,33.33,8,13.1,4,1,0,1,1,2
1340,221,111,4,173,12,21,21,9,2,0,8,2,0,100,9,16.4,4,1,5,16,8,13
1341,221,111,4,173,13,1,5,1,0,0,4,0,0,20,10,17.3,4,1,0,1,1,4
1343,222,111,4,43,245,5,12,5,0,0,7,0,0,41.67,1,1.6,1,4,3,2,6,6
1344,222,111,4,45,245,1,4,1,0,0,3,0,0,25,2,2.4,1,4,0,1,1,3
1345,222,111,4,46,245,44,26,8,0,0,11,3,4,169.23,3,6.6,1,4,22,22,14,12
1346,222,111,4,231,245,36,22,8,0,0,7,7,0,163.64,4,10.4,1,4,20,16,13,9
1347,222,111,4,48,245,42,19,8,0,0,3,7,1,221.05,5,0,1,4,23,19,11,8
1348,223,112,5,262,263,50,32,8,0,0,16,3,5,156.25,1,5.2,3,10,16,34,19,13
1349,223,112,5,262,228,91,72,36,1,0,24,10,2,126.39,2,17.2,3,10,39,51,34,39
1350,223,112,5,262,264,1,3,1,0,0,2,0,0,33.33,3,17.5,3,10,0,1,1,2
1351,223,112,5,265,264,22,13,4,0,0,5,3,1,169.23,4,19.6,3,10,7,15,5,8
1353,224,112,5,28,29,23,27,10,1,0,15,1,1,85.19,1,4.3,10,3,17,5,17,11
1354,224,112,5,261,29,34,32,22,0,0,8,0,2,106.25,2,9.5,10,3,23,11,18,14
1355,224,112,5,261,31,35,23,13,0,0,6,1,3,152.17,3,13.4,10,3,11,24,9,14
1356,224,112,5,32,31,53,27,13,0,0,5,7,2,196.3,4,18.1,10,3,19,34,13,14
1357,224,112,5,195,31,20,7,2,0,0,2,0,3,285.71,5,0,10,3,1,19,2,5
1358,225,113,5,71,237,10,10,4,0,0,5,0,1,100,1,1.4,8,6,9,1,6,4
1359,225,113,5,71,197,29,19,7,0,0,8,1,3,152.63,2,4.5,8,6,8,21,6,13
1360,225,113,5,71,72,10,11,4,0,0,6,0,1,90.91,3,6.4,8,6,3,7,4,7
1361,225,113,5,71,272,133,69,35,1,0,13,12,8,192.75,4,18.1,8,6,63,70,36,33
1362,225,113,5,82,272,28,11,2,1,0,3,3,2,254.55,5,0,8,6,18,10,8,3
1363,226,113,5,273,100,41,30,9,0,0,15,2,4,136.67,1,4.6,6,8,16,25,14,16
1364,226,113,5,273,97,24,10,2,0,0,4,1,3,240,2,6.4,6,8,18,6,8,2
1365,226,113,5,273,98,20,14,6,1,0,4,3,0,142.86,3,8.6,6,8,5,15,6,8
1366,226,113,5,273,105,16,12,8,0,0,2,2,0,133.33,4,10.6,6,8,9,7,6,6
1367,226,113,5,273,256,74,46,24,2,0,9,10,1,160.87,5,18.4,6,8,42,32,28,18
1368,226,113,5,273,274,8,5,0,1,0,3,0,1,160,6,19.3,6,8,6,2,3,2
1369,226,113,5,102,274,6,3,2,0,0,0,1,0,200,7,0,6,8,5,1,2,1
1370,227,114,5,276,245,3,8,3,0,0,5,0,0,37.5,1,1.2,2,4,2,1,7,1
1371,227,114,5,45,245,21,27,7,2,0,16,1,1,77.78,2,5.5,2,4,15,6,13,14
1372,227,114,5,45,246,54,36,21,0,0,9,5,2,150,3,11.5,2,4,30,23,16,21
1373,227,114,5,231,246,55,32,10,2,1,11,5,3,171.88,4,17.1,2,4,31,24,16,16
1374,227,114,5,231,48,35,17,5,0,0,5,6,1,205.88,5,0,2,4,18,17,7,10
1375,228,114,5,216,18,25,15,5,0,0,6,2,2,166.67,1,2.3,4,2,6,19,4,11
1376,228,114,5,216,277,1,8,1,0,0,7,0,0,12.5,2,3.5,4,2,1,0,2,6
1377,228,114,5,216,278,12,6,0,0,0,4,0,2,200,3,4.5,4,2,12,0,5,1
1378,228,114,5,243,278,20,12,4,0,0,5,1,2,166.67,4,6.5,4,2,11,9,5,7
1379,228,114,5,23,278,18,11,6,0,0,3,0,2,163.64,5,8.4,4,2,8,10,5,6
1380,228,114,5,279,278,81,48,22,0,0,12,13,1,168.75,6,16.4,4,2,38,42,23,25
1381,228,114,5,280,278,13,8,1,1,0,4,1,1,162.5,7,0,4,2,12,1,6,2
1382,229,115,5,283,284,14,17,6,0,0,9,2,0,82.35,1,2.5,7,5,7,7,5,12
1383,229,115,5,283,57,14,12,4,0,0,6,1,1,116.67,2,4.5,7,5,7,7,6,6
1384,229,115,5,283,59,5,5,1,0,0,3,1,0,100,3,5.4,7,5,1,4,1,4
1385,229,115,5,283,62,2,6,2,0,0,4,0,0,33.33,4,6.4,7,5,1,1,3,3
1386,229,115,5,60,62,80,57,30,0,0,15,12,0,140.35,5,16.1,7,5,34,44,25,32
1387,229,115,5,285,62,13,12,6,0,1,4,1,0,108.33,6,18.1,7,5,9,4,7,5
1388,229,115,5,285,286,25,11,3,0,0,3,4,1,227.27,7,0,7,5,8,17,3,8
1389,230,115,5,88,194,6,5,2,0,0,2,1,0,120,1,0.5,5,7,5,1,4,1
1390,230,115,5,222,194,25,14,4,0,0,6,5,0,178.57,2,3.1,5,7,2,22,5,10
1391,230,115,5,222,87,21,26,13,0,0,11,2,0,80.77,3,7.3,5,7,10,11,10,16
1392,230,115,5,287,87,16,13,6,0,0,5,1,1,123.08,4,9.4,5,7,3,13,5,8
1393,230,115,5,157,87,26,13,4,0,0,4,4,1,200,5,11.5,5,7,10,16,7,6
1394,230,115,5,94,87,26,12,4,0,0,4,1,3,216.67,6,13.5,5,7,18,8,7,5
1395,230,115,5,162,87,20,14,8,0,0,4,0,2,142.86,7,16.1,5,7,16,4,6,8
1396,230,115,5,162,89,12,12,6,1,0,4,1,0,100,8,18.1,5,7,6,6,4,8
1397,230,115,5,162,93,0,1,0,0,0,1,0,0,0,9,18.2,5,7,0,0,0,1
1398,230,115,5,162,92,4,1,0,0,0,0,1,0,400,10,0,5,7,0,4,0,1
1399,231,116,5,71,237,6,4,0,0,0,3,0,1,150,1,0.4,1,6,6,0,4,0
1400,231,116,5,197,237,15,18,3,0,0,13,0,2,83.33,2,3.4,1,6,8,7,12,6
1401,231,116,5,72,237,29,26,13,1,0,9,2,1,111.54,3,7.6,1,6,16,13,14,12
1402,231,116,5,72,272,19,16,9,0,0,5,1,1,118.75,4,10.4,1,6,5,14,6,10
1403,231,116,5,72,82,32,23,14,0,0,5,3,1,139.13,5,14.3,1,6,15,17,9,14
1404,231,116,5,72,282,21,11,5,0,0,2,4,0,190.91,6,16.2,1,6,15,6,8,3
1405,231,116,5,296,282,12,12,6,0,0,5,0,1,100,7,18.2,1,6,2,10,5,7
1406,231,116,5,78,282,19,10,1,0,0,5,3,1,190,8,0,1,6,8,11,4,6
1407,232,116,5,1,2,87,51,18,2,0,18,7,6,170.59,1,8.3,6,1,54,32,28,23
1408,232,116,5,3,2,27,14,7,0,0,3,2,2,192.86,2,10.5,6,1,21,6,10,4
1409,232,116,5,3,137,40,31,20,1,0,6,3,1,129.03,3,0,6,1,13,27,10,21
1410,233,117,5,216,18,97,68,30,3,0,22,12,2,142.65,1,11.2,9,2,54,42,39,30
1411,233,117,5,216,277,1,2,1,0,0,1,0,0,50,2,11.4,9,2,0,1,1,1
1412,233,117,5,278,277,22,18,10,0,0,5,3,0,122.22,3,14.4,9,2,14,8,10,8
1413,233,117,5,278,279,14,11,4,1,0,4,2,0,127.27,4,16.3,9,2,7,7,3,8
1414,233,117,5,278,243,15,5,1,0,0,1,2,1,300,5,17.2,9,2,4,11,1,4
1415,233,117,5,278,23,0,2,0,0,0,2,0,0,0,6,17.4,9,2,0,0,0,2
1416,233,117,5,278,280,4,4,0,0,0,3,1,0,100,7,18.2,9,2,0,4,2,2
1417,233,117,5,26,280,3,4,3,0,0,1,0,0,75,8,18.6,9,2,2,1,2,2
1418,233,117,5,26,281,13,6,1,2,0,1,2,0,216.67,9,0,9,2,13,0,6,0
